0	1	2	-13.316557
0	15	24	-30.846634
0	15	44	-31.544109
0	16	56	-15.488402
0	16	43	-15.689978
0	16	51	-17.041567
0	16	28	-17.412598
0	16	26	-17.874601
0	16	22	-18.028500
0	16	23	-18.075659
0	16	25	-18.324532
0	16	63	-18.415812
0	16	30	-18.435991
0	16	58	-18.523798
0	16	54	-18.594311
0	16	3	-18.761835
0	16	45	-18.887188
0	16	53	-19.105934
0	16	52	-19.115383
0	16	62	-19.122438
0	16	21	-19.134548
0	16	69	-19.896090
0	16	32	-20.384335
0	16	29	-20.466780
0	16	31	-20.488049
0	16	72	-20.797733
0	16	48	-20.804966
0	16	37	-20.807571
0	16	49	-21.137293
0	16	35	-21.137337
0	16	57	-21.144793
0	16	42	-21.328182
0	16	20	-21.380539
0	16	27	-21.605057
0	16	47	-22.132820
0	16	74	-22.244637
0	16	50	-22.853642
0	16	79	-23.236803
0	16	36	-23.363853
0	16	34	-24.084232
0	16	46	-24.234789
0	16	85	-24.282284
0	16	71	-25.277184
0	16	78	-25.714657
0	16	65	-25.992935
0	16	33	-26.785393
0	16	14	-27.014973
0	16	75	-27.174925
0	16	24	-27.234011
0	16	70	-27.337559
0	16	61	-27.658131
0	16	18	-27.860416
0	16	8	-27.910421
0	16	44	-27.933920
0	16	40	-28.107401
0	16	38	-28.142086
0	16	76	-28.364643
0	16	64	-28.705194
0	16	66	-28.888832
0	16	11	-28.999117
0	16	41	-29.127771
0	16	39	-29.224724
0	16	73	-29.346729
0	16	55	-30.163654
0	16	16	-30.880119
0	16	77	-30.942041
0	19	3	-10.071034
0	19	61	-10.779513
0	19	37	-11.368485
0	19	23	-12.485600
0	19	56	-12.503351
0	19	25	-12.531781
0	19	31	-12.759768
0	19	46	-12.788979
0	19	43	-12.918568
0	19	85	-13.118659
0	19	45	-13.208000
0	19	58	-13.332081
0	19	69	-13.519802
0	19	42	-13.594766
0	19	29	-13.780271
0	19	57	-13.806167
0	19	22	-13.814324
0	19	27	-13.848619
0	19	26	-13.867021
0	19	51	-14.007451
0	19	21	-14.279766
0	19	32	-14.293621
0	19	52	-14.298331
0	19	65	-14.303125
0	19	20	-14.755965
0	19	40	-14.965061
0	19	30	-15.474361
0	19	53	-15.684242
0	19	28	-15.769224
0	19	38	-16.115408
0	19	71	-16.160500
0	19	48	-16.190594
0	19	63	-16.364414
0	19	14	-16.446281
0	19	50	-16.789402
0	19	36	-16.914455
0	19	54	-16.921909
0	19	33	-17.248524
0	19	62	-17.703175
0	19	47	-17.790871
0	19	41	-17.818325
0	19	8	-17.932690
0	19	66	-18.230862
0	19	18	-18.560595
0	19	24	-18.654236
0	19	34	-18.955324
0	19	70	-19.350578
0	19	78	-19.417549
0	19	73	-19.748575
0	19	75	-19.778952
0	19	72	-19.793781
0	19	79	-19.794897
0	19	76	-19.986069
0	19	39	-20.010788
0	19	55	-20.064585
0	19	35	-20.160313
0	19	64	-20.168179
0	19	44	-20.339722
0	19	11	-20.681135
0	19	77	-20.687695
0	19	49	-20.780905
0	19	74	-20.886089
0	19	16	-20.985834
0	22	43	-3.809809
0	22	58	-3.992110
0	22	46	-4.065244
0	22	50	-4.356607
0	22	28	-4.433006
0	22	42	-4.640260
0	22	51	-4.676828
0	22	53	-4.747794
0	22	32	-4.816801
0	22	54	-4.860350
0	22	26	-5.027572
0	22	56	-5.297708
0	22	36	-5.394377
0	22	52	-5.450361
0	22	22	-5.458022
0	22	63	-5.841984
0	22	37	-6.101134
0	22	23	-6.702581
0	22	3	-6.722384
0	22	62	-6.870284
0	22	21	-6.949518
0	22	20	-6.973600
0	22	34	-6.977574
0	22	49	-7.035620
0	22	30	-7.039907
0	22	31	-7.203285
0	22	65	-8.513757
0	22	45	-8.543643
0	22	14	-8.747175
0	22	64	-8.751305
0	22	61	-9.159996
0	22	66	-9.429553
0	22	35	-9.845552
0	22	8	-10.025728
0	22	29	-10.101796
0	22	47	-10.978632
0	22	72	-11.042399
0	22	57	-11.150871
0	22	78	-11.414753
0	22	70	-11.537081
0	22	85	-11.605565
0	22	33	-11.853992
0	22	38	-12.125641
0	22	25	-12.200619
0	22	27	-12.272923
0	22	76	-12.351363
0	22	40	-12.413087
0	22	44	-12.413094
0	22	24	-12.473760
0	22	48	-12.506244
0	22	79	-12.913224
0	22	69	-12.950750
0	22	18	-13.038202
0	22	74	-13.296309
0	22	77	-13.644189
0	22	41	-13.712749
0	22	55	-13.806276
0	22	16	-14.017511
0	22	11	-14.088324
0	22	71	-14.168494
0	22	73	-14.311265
0	22	39	-14.515038
0	22	75	-14.736916
0	43	61	-7.224380
0	43	3	-7.350575
0	43	99	-8.770163
0	43	90	-8.854168
0	43	94	-8.929228
0	43	103	-9.448563
0	43	95	-9.997502
0	43	105	-10.056037
0	43	86	-10.059120
0	43	92	-10.124676
0	43	58	-10.668437
0	43	15	-10.712779
0	43	89	-10.756390
0	43	96	-11.137220
0	43	108	-11.218459
0	43	52	-11.358733
0	43	26	-11.374493
0	43	63	-11.608654
0	43	88	-12.303197
0	43	8	-12.485036
0	43	14	-12.728045
0	43	69	-13.316025
0	43	85	-13.458619
0	43	87	-13.798943
0	43	98	-14.492185
0	43	91	-15.233088
0	43	100	-15.342052
0	43	17	-16.448467
0	43	106	-16.511789
0	43	107	-17.763685
0	43	18	-17.810925
0	43	93	-18.657015
0	43	110	-18.818678
0	43	11	-18.825220
0	43	97	-18.836155
0	43	13	-19.845085
0	43	109	-20.816389
0	44	95	-20.931011
0	44	94	-21.293009
0	44	3	-22.055307
0	44	52	-22.062475
0	44	90	-23.341688
0	44	15	-23.724255
0	44	93	-24.374424
0	44	89	-25.758734
0	44	26	-25.803713
0	44	63	-26.217381
0	44	96	-26.233650
0	44	91	-26.316236
0	44	106	-26.610191
0	44	86	-26.677221
0	44	58	-26.827902
0	44	18	-27.029772
0	44	97	-27.143448
0	44	98	-27.271149
0	44	69	-27.309326
0	44	11	-27.482307
0	44	107	-27.609329
0	44	100	-27.629732
0	44	92	-27.870369
0	44	110	-27.968676
0	44	103	-28.053587
0	44	88	-28.059032
0	44	99	-28.175510
0	44	61	-28.421543
0	44	108	-28.530075
0	44	8	-28.644390
0	44	105	-29.046097
0	44	14	-29.101954
0	44	87	-29.221525
0	44	85	-29.398718
0	44	17	-29.534119
0	44	109	-30.642286
0	44	13	-31.453827
0	54	3	-37.395451
0	54	14	-45.197281
0	54	8	-45.437927
0	54	11	-48.500851
0	54	7	-49.481266
0	54	18	-49.617195
0	54	13	-50.844837
0	54	111	-51.592487
0	54	17	-53.009830
0	54	16	-53.200562
0	57	3	-13.183264
0	57	8	-15.436128
0	57	18	-16.818115
0	57	111	-19.567654
0	57	7	-19.729595
0	57	13	-19.759695
0	57	14	-19.761551
0	57	16	-20.388792
0	57	11	-20.697109
0	57	17	-21.310444
0	58	8	-10.539830
0	58	18	-13.692856
0	58	3	-15.469206
0	58	13	-17.308964
0	58	111	-17.462194
0	58	14	-18.470592
0	58	16	-18.473898
0	58	11	-18.660191
0	58	7	-18.935026
0	58	17	-19.241970
0	73	132	-3.129849
0	73	158	-3.411257
0	73	152	-3.615954
0	73	163	-4.178726
0	73	154	-4.278485
0	73	157	-4.353006
0	73	153	-4.426497
0	73	149	-4.698281
0	73	151	-4.722142
0	73	159	-4.745979
0	73	137	-4.921035
0	73	150	-5.133278
0	73	168	-5.206821
0	73	169	-5.239379
0	73	161	-5.932387
0	73	170	-6.043970
0	73	148	-6.110291
0	73	160	-6.683566
0	73	11	-6.953564
0	73	8	-7.636147
0	73	13	-8.699257
0	73	156	-8.857512
0	73	146	-10.704537
0	73	3	-11.513124
0	73	155	-11.745054
0	73	162	-11.987383
0	73	18	-12.027014
0	73	145	-13.005289
0	73	147	-14.283045
0	73	14	-14.679856
0	73	17	-14.761237
0	73	16	-14.872624
0	74	158	-6.575071
0	74	132	-7.823763
0	74	157	-8.129508
0	74	152	-8.465874
0	74	163	-8.861745
0	74	151	-9.200799
0	74	153	-9.396052
0	74	137	-9.437584
0	74	150	-9.614494
0	74	159	-9.687140
0	74	3	-10.041930
0	74	161	-10.522107
0	74	154	-10.523892
0	74	11	-10.604174
0	74	169	-10.771455
0	74	149	-10.891734
0	74	168	-11.451082
0	74	148	-12.357980
0	74	170	-12.458305
0	74	160	-12.775996
0	74	155	-14.518698
0	74	146	-14.565215
0	74	14	-14.861725
0	74	145	-16.451094
0	74	8	-16.661060
0	74	18	-18.230391
0	74	17	-18.375837
0	74	156	-18.483618
0	74	162	-19.639654
0	74	147	-19.811348
0	74	13	-20.448483
0	74	16	-20.596804
0	75	137	-3.008604
0	75	132	-4.136417
0	75	165	-5.796856
0	75	11	-6.859884
0	75	145	-7.162374
0	75	8	-7.504613
0	75	3	-7.819244
0	75	167	-7.823648
0	75	160	-7.852475
0	75	171	-7.874091
0	75	14	-8.254761
0	75	166	-8.302252
0	75	18	-10.058668
0	75	128	-10.800294
0	75	13	-11.760441
0	75	164	-13.059688
0	75	147	-13.334160
0	75	146	-13.507269
0	75	17	-14.654978
0	75	16	-14.939223
0	77	18	-2.334740
0	77	8	-4.030408
0	77	137	-4.421740
0	77	132	-4.844162
0	77	165	-5.283741
0	77	3	-5.883357
0	77	145	-6.162647
0	77	128	-6.173283
0	77	166	-6.258557
0	77	13	-6.271169
0	77	14	-7.292558
0	77	160	-7.767435
0	77	167	-7.952642
0	77	171	-8.609818
0	77	17	-10.204371
0	77	11	-10.379699
0	77	147	-11.373882
0	77	164	-11.727776
0	77	146	-11.898578
0	77	16	-12.999507
0	94	126	-8.622621
0	94	116	-9.137259
0	94	99	-9.564358
0	94	205	-9.873989
0	94	51	-10.016188
0	94	197	-10.463610
0	94	8	-10.914537
0	94	3	-10.938892
0	94	113	-11.561978
0	94	200	-11.610397
0	94	188	-11.624778
0	94	15	-12.043867
0	94	193	-12.278320
0	94	14	-12.284745
0	94	210	-12.458829
0	94	196	-12.677791
0	94	209	-12.761127
0	94	217	-12.934770
0	94	192	-13.095800
0	94	194	-13.142624
0	94	207	-13.359702
0	94	206	-13.915799
0	94	63	-15.130445
0	94	109	-15.801592
0	94	198	-15.828380
0	94	190	-16.199173
0	94	189	-16.377964
0	94	195	-16.483763
0	94	18	-16.713003
0	94	212	-17.138294
0	94	202	-17.660116
0	94	204	-17.745609
0	94	208	-17.748779
0	94	201	-18.538157
0	94	199	-18.974998
0	94	191	-19.002949
0	94	122	-19.315741
0	94	187	-19.365393
0	94	203	-19.714321
0	94	16	-19.900547
0	94	13	-20.579922
0	94	17	-20.933496
0	95	197	-6.655974
0	95	217	-7.166189
0	95	17	-7.531686
0	95	18	-7.591412
0	95	8	-7.726651
0	95	207	-7.870230
0	95	204	-7.900948
0	95	198	-7.917161
0	95	193	-8.175117
0	95	99	-8.930057
0	95	122	-9.101448
0	95	201	-9.287519
0	95	210	-9.428302
0	95	13	-9.518833
0	95	188	-9.533351
0	95	63	-9.580826
0	95	116	-9.614027
0	95	200	-9.854981
0	95	191	-10.009588
0	95	15	-10.060183
0	95	194	-10.118006
0	95	196	-10.373796
0	95	199	-10.490865
0	95	113	-10.688623
0	95	202	-10.714149
0	95	208	-10.781803
0	95	205	-10.929031
0	95	51	-10.936157
0	95	14	-11.894686
0	95	190	-12.264023
0	95	206	-12.468976
0	95	195	-12.707065
0	95	189	-13.394037
0	95	192	-13.614083
0	95	3	-13.740368
0	95	126	-14.268269
0	95	209	-14.596781
0	95	187	-15.443983
0	95	203	-16.509745
0	95	16	-16.940548
0	95	212	-17.998980
0	95	109	-20.680994
0	96	116	-13.597012
0	96	205	-13.707546
0	96	51	-14.481846
0	96	210	-14.528096
0	96	99	-14.604502
0	96	188	-14.644492
0	96	193	-15.220138
0	96	199	-16.119564
0	96	190	-16.175005
0	96	200	-16.260515
0	96	63	-16.278368
0	96	192	-16.330460
0	96	3	-16.623528
0	96	15	-16.691200
0	96	206	-16.729362
0	96	197	-17.254669
0	96	196	-18.123747
0	96	122	-18.495165
0	96	201	-19.055916
0	96	194	-19.146820
0	96	8	-20.073982
0	96	113	-20.593798
0	96	198	-20.606586
0	96	207	-20.701365
0	96	191	-20.768644
0	96	18	-21.223305
0	96	109	-22.312597
0	96	204	-22.769762
0	96	208	-23.322380
0	96	195	-23.348032
0	96	209	-23.500877
0	96	212	-23.553455
0	96	14	-23.637764
0	96	126	-23.791792
0	96	189	-23.907990
0	96	217	-24.379877
0	96	202	-24.522968
0	96	203	-24.771730
0	96	17	-24.877350
0	96	187	-25.228102
0	96	13	-25.955574
0	96	16	-26.531998
0	99	196	-9.867715
0	99	193	-10.006355
0	99	99	-10.562393
0	99	206	-11.010230
0	99	211	-11.192867
0	99	15	-11.253440
0	99	190	-11.597019
0	99	3	-12.059825
0	99	122	-12.061987
0	99	188	-12.177272
0	99	113	-12.619312
0	99	51	-12.769194
0	99	192	-13.426762
0	99	63	-13.583177
0	99	203	-14.110762
0	99	207	-14.113011
0	99	212	-14.494418
0	99	109	-15.289955
0	99	210	-16.805185
0	99	194	-16.808851
0	99	200	-16.856659
0	99	205	-16.949984
0	99	116	-17.322584
0	99	202	-17.668385
0	99	18	-17.995304
0	99	8	-18.042604
0	99	126	-18.131824
0	99	217	-18.162479
0	99	14	-18.490871
0	99	209	-18.503698
0	99	201	-18.800606
0	99	199	-18.827047
0	99	191	-19.047983
0	99	197	-19.049995
0	99	198	-19.178579
0	99	189	-19.269718
0	99	195	-19.477802
0	99	204	-19.486494
0	99	16	-20.577192
0	99	13	-20.580824
0	100	99	-14.686561
0	100	51	-15.078917
0	100	188	-16.859718
0	100	193	-17.374964
0	100	211	-17.415684
0	100	196	-17.441847
0	100	206	-18.129755
0	100	15	-19.186337
0	100	3	-20.013794
0	100	109	-20.460463
0	100	194	-20.941059
0	100	113	-21.766958
0	100	190	-22.007370
0	100	18	-22.062069
0	100	63	-22.136950
0	100	197	-22.575716
0	100	217	-23.105576
0	100	122	-23.370110
0	100	202	-23.726625
0	100	192	-23.789879
0	100	205	-23.818813
0	100	116	-23.914337
0	100	209	-24.116322
0	100	8	-24.147163
0	100	126	-24.229256
0	100	195	-24.399321
0	100	201	-24.405733
0	100	199	-24.467882
0	100	204	-24.554199
0	100	191	-24.669369
0	100	200	-24.683842
0	100	189	-24.794767
0	100	210	-25.180618
0	100	198	-25.193615
0	100	14	-25.373295
0	100	16	-25.380165
0	100	207	-25.400354
0	100	13	-25.468237
0	100	212	-25.654627
0	100	203	-25.788202
0	123	196	-12.544032
0	123	51	-13.087842
0	123	228	-13.394171
0	123	224	-13.467189
0	123	201	-13.584675
0	123	227	-13.782673
0	123	3	-14.524615
0	123	243	-14.697329
0	123	235	-15.739837
0	123	188	-15.959208
0	123	240	-16.249514
0	123	96	-16.315592
0	123	190	-16.610147
0	123	234	-16.614191
0	123	230	-16.843098
0	123	239	-17.151196
0	123	122	-17.589268
0	123	226	-17.829536
0	123	199	-18.114174
0	123	225	-18.205564
0	123	246	-18.335024
0	123	207	-19.583193
0	123	222	-19.972765
0	123	8	-20.288267
0	123	217	-20.362072
0	123	221	-20.522881
0	123	18	-20.773403
0	123	233	-21.021322
0	123	14	-21.077288
0	123	99	-21.343626
0	123	245	-21.698414
0	123	198	-21.853901
0	123	116	-21.867233
0	123	208	-22.292040
0	123	242	-22.364840
0	123	229	-22.696840
0	123	223	-22.710062
0	123	238	-22.731731
0	123	232	-22.925865
0	123	244	-23.094318
0	123	241	-23.534554
0	123	210	-23.614664
0	123	236	-23.850199
0	123	197	-23.900097
0	123	231	-24.051882
0	123	191	-24.277588
0	123	237	-24.566364
0	123	187	-25.370775
0	123	11	-25.398859
0	123	247	-25.986664
0	123	16	-26.084616
0	124	51	-21.970018
0	124	224	-25.005207
0	124	188	-27.017494
0	124	207	-28.106438
0	124	201	-30.010788
0	124	221	-30.686007
0	124	240	-30.743877
0	124	3	-31.039146
0	124	210	-31.208155
0	124	225	-31.294037
0	124	232	-31.611765
0	124	191	-31.670525
0	124	243	-31.796299
0	124	228	-31.822418
0	124	227	-31.871180
0	124	18	-32.204731
0	124	196	-32.213451
0	124	235	-32.364830
0	124	233	-32.656105
0	124	236	-32.775879
0	124	244	-32.825798
0	124	230	-32.909409
0	124	8	-33.008064
0	124	234	-33.044510
0	124	245	-33.111698
0	124	122	-33.174576
0	124	238	-33.455139
0	124	96	-33.488258
0	124	197	-33.508522
0	124	190	-33.622414
0	124	246	-33.685116
0	124	199	-33.715363
0	124	217	-34.352551
0	124	242	-34.442291
0	124	222	-34.474869
0	124	241	-34.596416
0	124	14	-34.664295
0	124	99	-34.779194
0	124	11	-34.811661
0	124	231	-34.933872
0	124	116	-34.965107
0	124	229	-35.038639
0	124	187	-35.188526
0	124	237	-35.341541
0	124	239	-35.676086
0	124	208	-35.856876
0	124	198	-36.086346
0	124	247	-36.182858
0	124	226	-36.355541
0	124	223	-36.367104
0	124	16	-37.091434
0	125	224	-7.895545
0	125	207	-9.852952
0	125	210	-11.802882
0	125	51	-13.530181
0	125	190	-13.709087
0	125	3	-14.087561
0	125	196	-14.946302
0	125	227	-14.954531
0	125	236	-15.057030
0	125	240	-16.109858
0	125	201	-16.136324
0	125	228	-16.440527
0	125	188	-16.886379
0	125	221	-16.929085
0	125	246	-16.978733
0	125	233	-17.131662
0	125	99	-17.171358
0	125	234	-17.405821
0	125	226	-17.907097
0	125	230	-18.002007
0	125	244	-18.050907
0	125	243	-18.073925
0	125	116	-18.150156
0	125	96	-18.222075
0	125	198	-18.281086
0	125	229	-18.503763
0	125	197	-18.569351
0	125	8	-18.609325
0	125	18	-18.756392
0	125	238	-18.790863
0	125	199	-18.815912
0	125	235	-18.927835
0	125	232	-18.928751
0	125	245	-18.987782
0	125	239	-19.247004
0	125	241	-19.271660
0	125	222	-19.295700
0	125	231	-19.327587
0	125	122	-19.340240
0	125	11	-19.439386
0	125	191	-19.447418
0	125	14	-19.465702
0	125	223	-19.490107
0	125	217	-19.509714
0	125	237	-19.522392
0	125	242	-20.068428
0	125	225	-20.218710
0	125	187	-20.353039
0	125	16	-20.655212
0	125	247	-20.820612
0	125	208	-20.836994
0	126	227	-18.190123
0	126	51	-18.864216
0	126	240	-19.946331
0	126	188	-20.738665
0	126	196	-20.811152
0	126	222	-21.007256
0	126	236	-21.296345
0	126	224	-21.387009
0	126	207	-21.890331
0	126	235	-22.909296
0	126	226	-23.098177
0	126	96	-23.735752
0	126	190	-23.791792
0	126	3	-24.139414
0	126	246	-24.151909
0	126	221	-24.364693
0	126	245	-25.738308
0	126	232	-26.017818
0	126	244	-26.115013
0	126	239	-26.140816
0	126	99	-26.387897
0	126	116	-26.437792
0	126	210	-26.566048
0	126	238	-26.680111
0	126	234	-27.230614
0	126	229	-27.331690
0	126	243	-27.810993
0	126	122	-27.827446
0	126	8	-27.888039
0	126	225	-27.987654
0	126	223	-28.119699
0	126	198	-28.129551
0	126	18	-28.205032
0	126	14	-28.231113
0	126	228	-28.385691
0	126	201	-29.010952
0	126	197	-29.056997
0	126	191	-29.704863
0	126	233	-29.721951
0	126	241	-29.739569
0	126	231	-29.777611
0	126	217	-29.782974
0	126	199	-29.873659
0	126	187	-30.221996
0	126	230	-30.323421
0	126	11	-30.346424
0	126	242	-30.579620
0	126	237	-31.509706
0	126	247	-32.076847
0	126	208	-32.171574
0	126	16	-32.551792
0	127	3	-8.315310
0	127	51	-10.032792
0	127	99	-11.865726
0	127	240	-11.892782
0	127	207	-11.982163
0	127	230	-12.236032
0	127	242	-12.299890
0	127	224	-12.583697
0	127	188	-13.859612
0	127	190	-13.939795
0	127	116	-13.990687
0	127	196	-14.425906
0	127	229	-14.986649
0	127	238	-15.172450
0	127	221	-16.280210
0	127	232	-16.486208
0	127	222	-16.621334
0	127	228	-16.786150
0	127	234	-17.014130
0	127	243	-17.184828
0	127	210	-17.481831
0	127	231	-17.647551
0	127	122	-17.809534
0	127	197	-17.944529
0	127	18	-18.004190
0	127	8	-18.013073
0	127	245	-18.091478
0	127	239	-18.389229
0	127	244	-18.513409
0	127	201	-18.517870
0	127	14	-18.538792
0	127	227	-18.565578
0	127	217	-18.569151
0	127	96	-18.586763
0	127	225	-18.666340
0	127	208	-18.677711
0	127	199	-18.708241
0	127	235	-18.768559
0	127	241	-18.890106
0	127	247	-19.006178
0	127	236	-19.132700
0	127	226	-19.160732
0	127	233	-19.189964
0	127	237	-19.258305
0	127	16	-19.295536
0	127	223	-19.297543
0	127	191	-19.631666
0	127	11	-19.794897
0	127	187	-19.831234
0	127	246	-20.011986
0	127	198	-20.321152
0	144	248	-33.296757
0	144	254	-33.810276
0	144	253	-34.319569
0	144	257	-37.525700
0	144	3	-37.772758
0	144	113	-38.047890
0	144	200	-38.090542
0	144	201	-38.095444
0	144	251	-38.382629
0	144	258	-38.754486
0	144	255	-39.681911
0	144	191	-39.684196
0	144	14	-39.889942
0	144	252	-39.957924
0	144	18	-40.030701
0	144	249	-40.326305
0	144	208	-41.043484
0	144	110	-41.206196
0	144	17	-41.442345
0	144	11	-41.523079
0	144	8	-41.984055
0	144	250	-43.028332
0	144	187	-43.040237
0	144	199	-43.449478
0	144	63	-44.577305
0	144	256	-45.656464
0	144	13	-46.748482
0	144	109	-46.976257
0	144	16	-47.646267
0	145	253	-12.603095
0	145	8	-14.356173
0	145	251	-15.309164
0	145	110	-16.168882
0	145	254	-17.367805
0	145	3	-17.989008
0	145	191	-19.037834
0	145	18	-19.233877
0	145	258	-19.542212
0	145	252	-20.450760
0	145	109	-20.958902
0	145	257	-21.008236
0	145	199	-22.466402
0	145	200	-22.478682
0	145	63	-22.804935
0	145	255	-22.864552
0	145	249	-23.047293
0	145	248	-23.065355
0	145	14	-23.476645
0	145	201	-23.499241
0	145	187	-23.539848
0	145	250	-23.700523
0	145	11	-24.221983
0	145	113	-24.401089
0	145	208	-24.971670
0	145	13	-24.999502
0	145	256	-25.024155
0	145	17	-25.497864
0	145	16	-26.252930
0	146	257	-13.486866
0	146	199	-17.535303
0	146	253	-17.664621
0	146	201	-18.384476
0	146	251	-18.521852
0	146	3	-19.058554
0	146	18	-21.930304
0	146	258	-22.012091
0	146	248	-22.287924
0	146	249	-22.673733
0	146	254	-22.788120
0	146	200	-23.220207
0	146	14	-23.549261
0	146	252	-23.606020
0	146	63	-23.933994
0	146	8	-23.982601
0	146	256	-24.012074
0	146	255	-24.159004
0	146	191	-24.397852
0	146	110	-24.461529
0	146	250	-24.476328
0	146	187	-24.822498
0	146	109	-24.876217
0	146	208	-25.202448
0	146	113	-25.252913
0	146	11	-25.255993
0	146	13	-25.787998
0	146	16	-26.008947
0	146	17	-26.248575
0	147	253	-15.924477
0	147	257	-17.179323
0	147	254	-18.156103
0	147	3	-20.823978
0	147	63	-21.095257
0	147	248	-21.484392
0	147	199	-21.731018
0	147	191	-22.637112
0	147	110	-22.648426
0	147	258	-23.065489
0	147	11	-23.972317
0	147	251	-24.312263
0	147	252	-24.860588
0	147	200	-25.198917
0	147	8	-26.185152
0	147	255	-27.109282
0	147	256	-27.435091
0	147	14	-27.875921
0	147	249	-28.000843
0	147	250	-28.026581
0	147	18	-28.031155
0	147	201	-28.477867
0	147	113	-29.478392
0	147	187	-30.192310
0	147	208	-30.265528
0	147	109	-30.348623
0	147	17	-31.056112
0	147	13	-31.344135
0	147	16	-31.656492
0	148	253	-27.867510
0	148	257	-29.508760
0	148	200	-31.310656
0	148	248	-32.146915
0	148	3	-32.190865
