QALD2_te-93	Q0	121	1	QALD2
QALD2_te-95	Q0	92	2	QALD2
QALD2_te-97	Q0	92	2	QALD2
QALD2_te-97	Q0	32	2	QALD2
QALD2_te-98	Q0	122	1	QALD2
QALD2_te-98	Q0	122	1	QALD2
QALD2_tr-10	Q0	41	1	QALD2
QALD2_tr-10	Q0	103	2	QALD2
QALD2_tr-10	Q0	104	1	QALD2
QALD2_tr-10	Q0	123	2	QALD2
QALD2_tr-10	Q0	41	1	QALD2
QALD2_tr-10	Q0	104	1	QALD2
QALD2_tr-15	Q0	122	2	QALD2
QALD2_tr-15	Q0	124	2	QALD2
QALD2_tr-17	Q0	117	2	QALD2
QALD2_tr-17	Q0	125	2	QALD2
QALD2_tr-18	Q0	126	2	QALD2
QALD2_tr-18	Q0	126	2	QALD2
QALD2_tr-21	Q0	127	2	QALD2
QALD2_tr-22	Q0	103	2	QALD2
QALD2_tr-22	Q0	44	1	QALD2
QALD2_tr-22	Q0	44	1	QALD2
QALD2_tr-23	Q0	94	1	QALD2
QALD2_tr-23	Q0	128	1	QALD2
QALD2_tr-23	Q0	128	1	QALD2
QALD2_tr-23	Q0	43	2	QALD2
QALD2_tr-29	Q0	92	1	QALD2
QALD2_tr-29	Q0	92	1	QALD2
QALD2_tr-3	Q0	25	1	QALD2
QALD2_tr-3	Q0	129	1	QALD2
QALD2_tr-3	Q0	116	1	QALD2
QALD2_tr-31	Q0	38	2	QALD2
QALD2_tr-31	Q0	38	2	QALD2
QALD2_tr-32	Q0	38	1	QALD2
QALD2_tr-32	Q0	38	1	QALD2
QALD2_tr-36	Q0	103	2	QALD2
QALD2_tr-36	Q0	97	1	QALD2
QALD2_tr-36	Q0	123	2	QALD2
QALD2_tr-36	Q0	103	2	QALD2
QALD2_tr-36	Q0	130	2	QALD2
QALD2_tr-36	Q0	123	2	QALD2
QALD2_tr-36	Q0	102	1	QALD2
QALD2_tr-4	Q0	131	2	QALD2
QALD2_tr-4	Q0	131	2	QALD2
QALD2_tr-41	Q0	132	2	QALD2
QALD2_tr-42	Q0	133	2	QALD2
QALD2_tr-42	Q0	134	2	QALD2
QALD2_tr-42	Q0	135	2	QALD2
QALD2_tr-42	Q0	136	2	QALD2
QALD2_tr-42	Q0	137	2	QALD2
QALD2_tr-42	Q0	138	1	QALD2
QALD2_tr-43	Q0	139	2	QALD2
QALD2_tr-43	Q0	83	2	QALD2
QALD2_tr-44	Q0	140	2	QALD2
QALD2_tr-44	Q0	141	2	QALD2
QALD2_tr-50	Q0	142	2	QALD2
QALD2_tr-50	Q0	142	2	QALD2
QALD2_tr-53	Q0	143	2	QALD2
QALD2_tr-53	Q0	82	2	QALD2
QALD2_tr-53	Q0	83	2	QALD2
QALD2_tr-53	Q0	139	2	QALD2
QALD2_tr-53	Q0	39	1	QALD2
QALD2_tr-54	Q0	48	1	QALD2
QALD2_tr-54	Q0	30	2	QALD2
QALD2_tr-54	Q0	144	1	QALD2
QALD2_tr-54	Q0	30	2	QALD2
QALD2_tr-55	Q0	141	1	QALD2
QALD2_tr-55	Q0	93	2	QALD2
QALD2_tr-55	Q0	145	2	QALD2
QALD2_tr-55	Q0	146	1	QALD2
QALD2_tr-55	Q0	141	1	QALD2
QALD2_tr-55	Q0	93	2	QALD2
QALD2_tr-57	Q0	68	1	QALD2
QALD2_tr-57	Q0	68	1	QALD2
QALD2_tr-6	Q0	147	2	QALD2
QALD2_tr-6	Q0	147	2	QALD2
QALD2_tr-61	Q0	148	1	QALD2
QALD2_tr-61	Q0	149	1	QALD2
QALD2_tr-62	Q0	92	2	QALD2
QALD2_tr-62	Q0	92	2	QALD2
QALD2_tr-71	Q0	150	2	QALD2
QALD2_tr-72	Q0	133	2	QALD2
QALD2_tr-72	Q0	134	2	QALD2
QALD2_tr-72	Q0	151	2	QALD2
QALD2_tr-72	Q0	152	2	QALD2
QALD2_tr-73	Q0	94	2	QALD2
QALD2_tr-74	Q0	153	2	QALD2
QALD2_tr-75	Q0	39	1	QALD2
QALD2_tr-77	Q0	26	2	QALD2
QALD2_tr-77	Q0	72	2	QALD2
QALD2_tr-77	Q0	26	2	QALD2
QALD2_tr-82	Q0	154	2	QALD2
QALD2_tr-82	Q0	154	2	QALD2
QALD2_tr-87	Q0	155	2	QALD2
QALD2_tr-89	Q0	156	2	QALD2
QALD2_tr-89	Q0	157	2	QALD2
SemSearch_ES-10	Q0	23	1	SemSearch_ES
SemSearch_ES-10	Q0	24	1	SemSearch_ES
SemSearch_ES-11	Q0	122	1	SemSearch_ES
SemSearch_ES-11	Q0	158	1	SemSearch_ES
SemSearch_ES-11	Q0	29	1	SemSearch_ES
SemSearch_ES-11	Q0	159	1	SemSearch_ES
SemSearch_ES-11	Q0	146	2	SemSearch_ES
SemSearch_ES-11	Q0	30	1	SemSearch_ES
SemSearch_ES-11	Q0	68	1	SemSearch_ES
SemSearch_ES-11	Q0	31	1	SemSearch_ES
SemSearch_ES-11	Q0	122	1	SemSearch_ES
SemSearch_ES-11	Q0	160	1	SemSearch_ES
SemSearch_ES-11	Q0	158	1	SemSearch_ES
SemSearch_ES-11	Q0	29	1	SemSearch_ES
SemSearch_ES-11	Q0	161	1	SemSearch_ES
SemSearch_ES-11	Q0	146	2	SemSearch_ES
SemSearch_ES-11	Q0	162	2	SemSearch_ES
SemSearch_ES-11	Q0	30	1	SemSearch_ES
SemSearch_ES-11	Q0	68	1	SemSearch_ES
SemSearch_ES-12	Q0	23	2	SemSearch_ES
SemSearch_ES-12	Q0	24	1	SemSearch_ES
SemSearch_ES-12	Q0	163	1	SemSearch_ES
SemSearch_ES-12	Q0	40	2	SemSearch_ES
SemSearch_ES-125	Q0	164	0	SemSearch_ES
SemSearch_ES-125	Q0	164	2	SemSearch_ES
SemSearch_ES-127	Q0	150	2	SemSearch_ES
SemSearch_ES-141	Q0	165	2	SemSearch_ES
SemSearch_ES-16	Q0	140	1	SemSearch_ES
SemSearch_ES-16	Q0	141	1	SemSearch_ES
SemSearch_ES-18	Q0	166	1	SemSearch_ES
SemSearch_ES-2	Q0	11	2	SemSearch_ES
SemSearch_ES-2	Q0	116	1	SemSearch_ES
SemSearch_ES-20	Q0	0	1	SemSearch_ES
SemSearch_ES-20	Q0	0	2	SemSearch_ES
SemSearch_ES-20	Q0	167	1	SemSearch_ES
SemSearch_ES-20	Q0	168	1	SemSearch_ES
SemSearch_ES-20	Q0	169	1	SemSearch_ES
SemSearch_ES-21	Q0	11	1	SemSearch_ES
SemSearch_ES-21	Q0	30	1	SemSearch_ES
SemSearch_ES-21	Q0	30	1	SemSearch_ES
SemSearch_ES-22	Q0	170	1	SemSearch_ES
SemSearch_ES-22	Q0	23	1	SemSearch_ES
SemSearch_ES-22	Q0	170	1	SemSearch_ES
SemSearch_ES-22	Q0	24	1	SemSearch_ES
SemSearch_ES-23	Q0	23	2	SemSearch_ES
SemSearch_ES-23	Q0	24	2	SemSearch_ES
SemSearch_ES-24	Q0	100	1	SemSearch_ES
SemSearch_ES-24	Q0	171	1	SemSearch_ES
SemSearch_ES-24	Q0	44	1	SemSearch_ES
SemSearch_ES-24	Q0	100	1	SemSearch_ES
SemSearch_ES-26	Q0	172	1	SemSearch_ES
SemSearch_ES-26	Q0	173	1	SemSearch_ES
SemSearch_ES-26	Q0	172	1	SemSearch_ES
SemSearch_ES-28	Q0	174	2	SemSearch_ES
SemSearch_ES-28	Q0	0	2	SemSearch_ES
SemSearch_ES-28	Q0	117	1	SemSearch_ES
SemSearch_ES-28	Q0	0	2	SemSearch_ES
SemSearch_ES-28	Q0	132	1	SemSearch_ES
SemSearch_ES-28	Q0	117	1	SemSearch_ES
SemSearch_ES-28	Q0	44	2	SemSearch_ES
SemSearch_ES-33	Q0	71	2	SemSearch_ES
SemSearch_ES-33	Q0	122	1	SemSearch_ES
SemSearch_ES-33	Q0	175	1	SemSearch_ES
SemSearch_ES-33	Q0	29	1	SemSearch_ES
SemSearch_ES-33	Q0	159	1	SemSearch_ES
SemSearch_ES-33	Q0	146	2	SemSearch_ES
SemSearch_ES-33	Q0	92	1	SemSearch_ES
SemSearch_ES-33	Q0	122	1	SemSearch_ES
SemSearch_ES-33	Q0	146	2	SemSearch_ES
SemSearch_ES-34	Q0	71	2	SemSearch_ES
SemSearch_ES-34	Q0	68	1	SemSearch_ES
SemSearch_ES-34	Q0	68	1	SemSearch_ES
SemSearch_ES-38	Q0	176	2	SemSearch_ES
SemSearch_ES-38	Q0	177	2	SemSearch_ES
SemSearch_ES-49	Q0	25	1	SemSearch_ES
SemSearch_ES-49	Q0	30	1	SemSearch_ES
SemSearch_ES-49	Q0	116	1	SemSearch_ES
SemSearch_ES-49	Q0	30	1	SemSearch_ES
SemSearch_ES-5	Q0	178	1	SemSearch_ES
SemSearch_ES-52	Q0	179	1	SemSearch_ES
SemSearch_ES-56	Q0	146	2	SemSearch_ES
SemSearch_ES-56	Q0	146	2	SemSearch_ES
SemSearch_ES-57	Q0	25	2	SemSearch_ES
SemSearch_ES-57	Q0	142	1	SemSearch_ES
SemSearch_ES-57	Q0	11	2	SemSearch_ES
SemSearch_ES-57	Q0	85	2	SemSearch_ES
SemSearch_ES-57	Q0	116	2	SemSearch_ES
SemSearch_ES-57	Q0	142	1	SemSearch_ES
SemSearch_ES-57	Q0	180	1	SemSearch_ES
SemSearch_ES-57	Q0	181	1	SemSearch_ES
SemSearch_ES-6	Q0	105	2	SemSearch_ES
SemSearch_ES-6	Q0	106	2	SemSearch_ES
SemSearch_ES-60	Q0	85	1	SemSearch_ES
SemSearch_ES-60	Q0	181	1	SemSearch_ES
SemSearch_ES-7	Q0	164	1	SemSearch_ES
SemSearch_ES-71	Q0	23	1	SemSearch_ES
SemSearch_ES-71	Q0	182	1	SemSearch_ES
SemSearch_ES-71	Q0	40	1	SemSearch_ES
SemSearch_ES-76	Q0	39	1	SemSearch_ES
SemSearch_ES-80	Q0	183	2	SemSearch_ES
SemSearch_ES-80	Q0	184	2	SemSearch_ES
SemSearch_ES-80	Q0	67	2	SemSearch_ES
SemSearch_ES-80	Q0	185	2	SemSearch_ES
SemSearch_ES-80	Q0	70	2	SemSearch_ES
SemSearch_ES-82	Q0	39	1	SemSearch_ES
SemSearch_ES-83	Q0	41	1	SemSearch_ES
SemSearch_ES-84	Q0	68	2	SemSearch_ES
SemSearch_ES-84	Q0	68	2	SemSearch_ES
SemSearch_ES-88	Q0	25	1	SemSearch_ES
SemSearch_ES-88	Q0	48	1	SemSearch_ES
SemSearch_ES-89	Q0	186	1	SemSearch_ES
SemSearch_ES-89	Q0	100	1	SemSearch_ES
SemSearch_ES-89	Q0	187	1	SemSearch_ES
SemSearch_ES-89	Q0	100	1	SemSearch_ES
SemSearch_ES-93	Q0	188	1	SemSearch_ES
SemSearch_ES-93	Q0	164	1	SemSearch_ES
SemSearch_ES-93	Q0	164	1	SemSearch_ES
SemSearch_ES-95	Q0	23	1	SemSearch_ES
SemSearch_ES-95	Q0	24	1	SemSearch_ES
SemSearch_ES-96	Q0	150	1	SemSearch_ES
SemSearch_ES-97	Q0	31	1	SemSearch_ES
SemSearch_ES-97	Q0	189	1	SemSearch_ES
SemSearch_ES-98	Q0	186	1	SemSearch_ES
SemSearch_ES-98	Q0	187	1	SemSearch_ES
SemSearch_LS-10	Q0	159	2	ListSerach
SemSearch_LS-10	Q0	161	2	ListSerach
SemSearch_LS-17	Q0	190	2	ListSerach
SemSearch_LS-17	Q0	191	2	ListSerach
SemSearch_LS-17	Q0	190	2	ListSerach
SemSearch_LS-17	Q0	192	2	ListSerach
SemSearch_LS-17	Q0	193	2	ListSerach
SemSearch_LS-17	Q0	194	1	ListSerach
SemSearch_LS-17	Q0	39	1	ListSerach
SemSearch_LS-17	Q0	195	1	ListSerach
SemSearch_LS-17	Q0	196	2	ListSerach
SemSearch_LS-17	Q0	197	2	ListSerach
SemSearch_LS-17	Q0	198	2	ListSerach
SemSearch_LS-19	Q0	199	2	ListSerach
SemSearch_LS-2	Q0	103	2	ListSerach
SemSearch_LS-20	Q0	86	2	ListSerach
SemSearch_LS-20	Q0	86	2	ListSerach
SemSearch_LS-25	Q0	66	2	ListSerach
SemSearch_LS-25	Q0	69	2	ListSerach
SemSearch_LS-29	Q0	200	1	ListSerach
SemSearch_LS-29	Q0	52	2	ListSerach
SemSearch_LS-29	Q0	201	1	ListSerach
SemSearch_LS-29	Q0	53	1	ListSerach
SemSearch_LS-34	Q0	67	2	ListSerach
SemSearch_LS-34	Q0	70	2	ListSerach
SemSearch_LS-35	Q0	0	1	ListSerach
SemSearch_LS-35	Q0	0	1	ListSerach
SemSearch_LS-35	Q0	202	1	ListSerach
SemSearch_LS-35	Q0	190	1	ListSerach
SemSearch_LS-35	Q0	195	1	ListSerach
SemSearch_LS-35	Q0	203	0	ListSerach
SemSearch_LS-35	Q0	40	1	ListSerach
SemSearch_LS-36	Q0	12	2	ListSerach
SemSearch_LS-4	Q0	78	1	ListSerach
SemSearch_LS-4	Q0	204	1	ListSerach
SemSearch_LS-4	Q0	205	1	ListSerach
SemSearch_LS-44	Q0	133	2	ListSerach
SemSearch_LS-44	Q0	206	2	ListSerach
SemSearch_LS-49	Q0	141	2	ListSerach
SemSearch_LS-49	Q0	93	1	ListSerach
SemSearch_LS-49	Q0	141	2	ListSerach
SemSearch_LS-49	Q0	93	1	ListSerach
SemSearch_LS-49	Q0	207	1	ListSerach
SemSearch_LS-6	Q0	170	1	ListSerach
SemSearch_LS-6	Q0	23	2	ListSerach
SemSearch_LS-6	Q0	208	2	ListSerach
SemSearch_LS-6	Q0	209	2	ListSerach
SemSearch_LS-6	Q0	210	1	ListSerach
SemSearch_LS-6	Q0	170	1	ListSerach
SemSearch_LS-6	Q0	24	2	ListSerach
TREC_Entity-1	Q0	211	1	ListSerach
TREC_Entity-1	Q0	212	1	ListSerach
TREC_Entity-10	Q0	186	2	ListSerach
TREC_Entity-10	Q0	187	2	ListSerach
TREC_Entity-10	Q0	40	2	ListSerach
TREC_Entity-11	Q0	94	1	ListSerach
TREC_Entity-11	Q0	80	1	ListSerach
TREC_Entity-18	Q0	183	1	ListSerach
TREC_Entity-18	Q0	184	1	ListSerach
TREC_Entity-18	Q0	67	2	ListSerach
TREC_Entity-18	Q0	185	1	ListSerach
TREC_Entity-18	Q0	70	2	ListSerach
TREC_Entity-5	Q0	150	2	ListSerach
TREC_Entity-5	Q0	213	2	ListSerach
TREC_Entity-6	Q0	128	2	ListSerach
TREC_Entity-7	Q0	214	1	ListSerach
TREC_Entity-7	Q0	215	2	ListSerach
TREC_Entity-7	Q0	216	2	ListSerach
