question	INEX_XER-121	Who were the last 5 presidents of the United States? Who is the 52 president? Can a president become vice president after 2 terms? Who were the first 20 presidents? Who are the 44 presidents in order? Who were the presidents since 1950? Who was the best president? Who is or was the richest president? Who were the presidents during the 1960s? What happens if a president is impeached? Can a former president run for another office? What president married his adopted daughter? Who were the last ten presidents of the United States? Who were the first 10 presidents?
question	INEX_XER-130	Why is the Star Trek pilot different? How many captains are in Star Trek? Who is the most popular Star Trek character? Who plays the captain in Star Trek? Why is Janeway the best captain? Who are all the Star Trek captains? What is the most popular Star Trek series? Is Benjamin Sisko dead? Will there be a 4th Star Trek movie? How did Captain Kirk die? Who is better Picard or Kirk? Who is the best Star Trek Captain? Is data alive in Star Trek Picard? What does the NCC stand for in Star Trek?
question	INEX_XER-133	Which country has left the EU? Which countries are not EU? Why is Switzerland so expensive? What language is spoken in Switzerland? Is Russia part of EU? What are the 28 countries in the EU? Is Switzerland part of EU? When did UK join EU? How many countries are involved in European Union? Why is the UK leaving the EU? Why is Turkey not in the EU? Is Spanish in Europe? Is Australia in the EU? Did Greece leave the EU?
question	INEX_XER-62	What book is good omens based on? Who wrote Stardust movie? Is Neil Gaiman dead? Did Neil Gaiman go to university? What Neil Gaiman book should I start with? How much is Neil Gaiman worth? What is Brandon Sanderson worth? Is Stardust based on a book? What is Neil Gaiman best known for? Will Eisner graphic novels? What is the net worth of RL Stine? Is Neil Gaiman married? What religion is Neil Gaiman? Who created Coraline?
question	INEX_XER-64	Alan Moore graphic novels adapted to film
question	INEX_XER-86	Who won World War 1? Did Germany and Japan ever fight together? Who fought in World War 3? Which countries were involved in World War 2? Who has the best army in ww2? Did Japan Attack India in ww2? When did Russia switch sides in ww2? How many countries are involved in World War 2? When did Japan attack India? Which countries did not fight in ww2? Did Mexico fight in ww2? Which countries sided with Germany in ww2? Why did Japan attack the United States? Why was Ireland neutral in ww2?
question	INEX_XER-87	Why did Italy switch sides in ww2? What countries were involved in World War II? Who fought in World War 3? How many Japanese died in ww2? Why did Germany attack Russia? Why are the Axis Powers called the Axis powers? Why did Japan fight with Germany? Why did Japan join WWII? Which countries formed the Axis powers? Who were the Allies and Axis in ww2? What does Axis powers mean in ww2? Which countries did not fight in ww2? Was China an ally in WWII? Why is it called D Day?
question	INEX_XER-98	Are old tennis rackets worth anything? Is Yonex a good brand for tennis rackets? Is it better to have a light or heavy tennis racket? What are the best tennis rackets? What rackets do pros use? What is the best tennis racket for intermediate players? When did they stop using wooden tennis rackets? How much does Federer's racket cost? When was the tennis racket invented? What is intermediate tennis player? How heavy is Federer's racket? What is the difference between Babolat racquets? What is the most expensive tennis racket? How long do tennis rackets last?
question	QALD2_te-100	How many calories are in a bottle of Orangina? Does refrigerating soda make it flat? How do you pronounce Orangina? Is Orangina available in the US? Is it OK to drink soda that's been left out? Does Orangina need to be refrigerated? Can bacteria grow in soda? Is Orangina alcoholic? Who makes Oasis juice? What does Orangina taste like?
question	QALD2_te-14	Why is the prodigy logo an ant? Where did Keith Flint go to school? What singer just died 2019? When did prodigy die? How did Keef Flint die? Did the singer of Prodigy die? Who is the black guy in Prodigy? Who invented Prodigy math? Who died in the Prodigy? How long did prodigy go to jail for? When did the prodigy start? What genre of music is the prodigy? What happened to the Prodigy? Is Prodigy still alive?
question	QALD2_te-21	Why is Canada's capital Ottawa? What cities have been the capital of Canada? What is Toronto famous for? What is the capital of Canada before Ottawa? Is Toronto the capital of Canada? What was the old capital of Canada? Is Canada part of the United Kingdom? How many states does Canada have? Does Canada have a nickname? How expensive is living in Canada?
question	QALD2_te-22	What is the Texas governor's most significant power? Can a president remove a governor? What is the US president salary? Did Texas have a woman governor? Who is the governor of Texas State now 2019? What does a governor do? Who was the first woman governor in the USA? What powers does the governor of Texas have? When did Texas Rangers disband? What is the salary of the governor of Texas? What is the maiden name of the first lady of Texas? Who disbanded the Texas Rangers? Who does a governor report to? How long is the Texas governor's term?
question	QALD2_te-24	Why is there no king in England? How do you address Kate Middleton? What happens if Prince William dies before becoming king? Who is the queen descended from? What happens if Charles dies before the Queen? How did George V die? What does Queen Elizabeth keep in her purse? What were King George V last words? Why does the Queen wear 5 poppies? Who was the king of England in the 1920s? How far back can Queen Elizabeth trace her ancestry? Why does the Queen have 2 birthdays? What will Kate's title be when William is King? Who is Queen Elizabeth's parents?
question	QALD2_te-3	Who is the mayor of Munich? How many times has Oktoberfest taken place? Who has more power in Germany chancellor or president? Is Germany socialist or capitalist? Who is the president of Berlin? How many Germans died in Berlin?
question	QALD2_te-34	When did Lawrence die? How long is the Seven Pillars of Wisdom? Where is Acabar? Who did Lawrence of Arabia fight? Where is TE Lawrence buried? Where did Lawrence die? Is Lawrence of Arabia historically accurate? Where did TE Lawrence live? Did Gertrude Bell have a lover? What desert did TE Lawrence cross? How much money did Lawrence of Arabia make? Does Lawrence of Arabia hold up? What happened to Lawrence of Arabia? What did TE Lawrence do?
question	QALD2_te-35	Does anyone still use Skype? When was Skype developed? What is the purpose of Skype? Who owns Microsoft now? Why did Microsoft buy Skype? Is Skype Dead 2019? Has Skype changed 2019? Will Skype be discontinued? Is Microsoft teams replacing Skype for business? Does Microsoft own Google? Is Skype going to be discontinued? Who is the founder of Skype? Which language is used to develop Skype? Why was Skype created?
question	QALD2_te-41	Which is better Intel or AMD? Is Intel a monopoly? Who is Intel owned by? What are the types of processor? Who is the father of CPU? Who invented the Intel? Who made the first CPU? What country owns Intel? Is AMD owned by Intel? Who is the owner of Intel?
question	QALD2_te-42	is the husband of Amanda Palmer
question	QALD2_te-44	What country is Bremen in? What is made in Bremen? Is Bremen worth visiting? What is Bremen famous for? Is Bremen expensive? Is Bremen Germany safe? What are states in Germany called? How do you pronounce Bremen? What can you buy in Bremen? Is Bremen a good place to live?
question	QALD2_te-45	countries are connected by the Rhine
question	QALD2_te-48	Where is the mi5 building? Can you visit mi6? Can mi6 agents kill? What is China's secret service called? Is there a 00 section in mi6? How can I join mi5? What is the British FBI called? Can mi6 operate in the UK? Is James Bond a spy? What is the CIA equivalent in UK? Does UK have CIA? How many spies does the UK have? What does mi1 stand for? Is James Bond a double agent?
question	QALD2_te-57	Who were the Apollo 14 astronauts? Did Apollo 14 land on the moon? What did Apollo 14 do? What did Apollo 13 accomplish? Why was there no Apollo 2 or 3? How much did Apollo 13 cost? Why did NASA call it Apollo? Which Apollo blew up on take off? How many times did we land on the moon? Did Apollo 9 go to the moon? When did Apollo 14 land on the moon? Where did the Apollo 14 land on the moon? Who manned Apollo 13? Why did we stop going to the moon?
question	QALD2_te-58	How many time zones are there in the US? What timezone is 2 hours ahead of Mountain time? What zone is Salt Lake City? Is Utah in the same time zone as Colorado? Does Utah change their clocks? Which time zone is Utah found in? Is Salt Lake City Central time? How far ahead is New York from Utah? Where is UTC time zone? What is Seattle's time zone? Is Utah MST or MDT right now? Is Utah on EST or PST? Are Denver and Salt Lake City in the same time zone?
question	QALD2_te-67	What does Infanta mean in Spain? How old is Princess Leonor? Where does Juan Carlos live now? How is King Juan Carlos related to Queen Victoria? Why is Queen Elizabeth's husband not a king? Is Queen Elizabeth II related to Queen Elizabeth I? Who is older Leonor and Sofia? Who are Juan Carlos and Sofia? Is the royal family inbred? What is a former King called? Where is Queen Sofia from originally? Is Queen Sofia related to Prince Philip? Who is king in Spain? Who would be king of Greece?
question	QALD2_te-72	In US state is Area 51 located?
question	QALD2_te-76	Who is Thatcher's daughter? How old is Carol Thatcher? When did Margaret Thatcher's husband die? What are the advantages of privatization? When did Thatcher win IMA celebrity? Does Carol Thatcher have children? Is Privatisation good for the economy? What did Margaret Thatcher Privatise? What did Denis Thatcher do for a living? Who brought Margaret Thatcher down? Why is Mark Thatcher a Sir? What are the examples of privatization? How old was Mrs Thatcher when she became prime minister?
question	QALD2_te-8	How many countries does the Himalayas go through? Does anyone live in the Himalayas? How do you pronounce Himalayas? What is the name given to the highest mountain in the Himalayas? What does Hindu Kush mean? How many Himalayan states are there? Why are the Himalayan glaciers so important? What is life like in the Himalayas? How old is the Himalayas? What is happening in the Himalayan mountains? Is k2 a Indian? How many types of Himalayas are there? How big is the Himalayas? What two countries are in the Himalayan mountains?
question	QALD2_te-81	books by Kerouac were published by Viking Press
question	QALD2_te-86	Is Gold Coast bigger than Brisbane? What is the most famous city in Australia? Is Perth bigger than Brisbane? What town in Australia starts with Z? What is the oldest city in Australia? How big is a city in Australia? What is Australia known for? Which city is bigger Sydney or Melbourne? Which are the best cities to live in Australia? What are the Top 10 biggest cities in Australia? What is the largest city in Australia by population? What are 5 major cities in Australia? Which is the most beautiful city in Australia? What is the richest state in Australia?
question	QALD2_te-87	What happens at the end of Harold and Maude? How old is Harold Maude? Who wrote Harold and Maude? Where does Harold and Kumar take place? Is Ruth Gordon still alive? What is the plot of Harold and Maude? Was Maude in a concentration camp? Is Harold and Maude on Netflix? Why do Harold and Maude go to funerals? What did Ruth Gordon die from? When did Harold meet Maude? How old is Harold Kumar? Did Harold and Maude sleep together? What is the meaning of Harold and Maude?
question	QALD2_te-90	is the residence of the prime minister of Spain
question	QALD2_te-91	US State has the abbreviation MN
question	QALD2_te-93	Will there be a Ash vs Evil Dead Season 4? How did Ash get back to the present after Army of Darkness? Why does Ash go back to the cabin in Evil Dead 2? Is the first Evil Dead canon? How do you kill deadites? Is Army of Darkness a sequel to Evil Dead? What happens after Season 3 of Ash vs Evil Dead? Will there be an Evil Dead 4? Which Evil Dead is the best? Who wrote Army of Darkness? How long is Army darkness? How many Army of Darkness movies are there? Is Army of Darkness canon? Is Season 3 of Ash vs Evil Dead the last?
question	QALD2_te-95	Why is Italy mentioned in the Polish national anthem? How far is Poland from Italy? Is Polish similar to Italian? When did Italy invade Poland?
question	QALD2_te-97	Why did Rembrandt paint the Storm on the Sea of Galilee? How long does it take to go through the Isabella Stewart Gardner Museum? What famous paintings have been stolen? How long did Rembrandt take to paint? Is the Sea of Galilee the same as the Sea of Tiberias? Did Rembrandt keep a diary? How much is the Isabella Stewart Gardner Museum worth? What is the most expensive painting ever stolen? Why is Rembrandt so famous? What was the biggest art heist in history? What was stolen from the Isabella Stewart Gardner Museum? Who was the artist of anatomy lessons? How much is the Storm on the Sea of Galilee worth? How far is Syria from Galilee?
question	QALD2_te-98	Is Miffy from Amsterdam? How do you pronounce nijntje? What country is Miffy from? When was Miffy created?
question	QALD2_tr-10	Does the Nile flow uphill? What countries does the Nile go through? Who owns the Nile River? Where does Nile River begin and end? Is the Nile polluted? Why is it called the Blue and White Nile? How deep is the Nile? How long would it take to travel the Nile River? How clean is the Nile River? Where does the White Nile start? What country does the Nile River start in? Has the Nile ever dried up? Why is it called the Blue Nile? Which river flows through many countries?
question	QALD2_tr-15	How tall is Goofy? What does goofy mean in slang? Is Mickey Mouse a cat or dog? Who designed goofy? When was goofy created? What is Pluto's last name? Why can Goofy talk but Pluto can t? How do you draw goofy? How do you say goofy? How do you do a goofy voice? Is goofy dog or cow? What is a goofy person? Who came first Pluto or Goofy? How old is Goofy?
question	QALD2_tr-17	What is the largest town in New Jersey? What is the most densely populated city in New Jersey? What is the nickname of New Jersey? Which is the largest county in New Jersey? What is the most populated city in the world? What is the smallest city in NJ? What are the most populated cities in New Jersey? What is the poorest city in New Jersey? What is the richest part of New Jersey? What are the five largest cities in New Jersey and their population? What does New Jersey mean? How many millionaires live NJ? Why is NJ so expensive? What is the second largest city in New Jersey?
question	QALD2_tr-18	What can you do in Oslo for free? What did Munch say about the scream? Was the scream ever found? How long did it take to paint the scream? Is The Scream in Oslo? What is the most expensive painting in the world? Where is Munch in Oslo? In which museum is the scream? Where is the scream painting now? How much does the Scream cost? Where can I see the Scream in Oslo? Who stole the painting The Scream? Who stole The Scream in 1994? What type of painting is The Scream?
question	QALD2_tr-21	What state has the most border states? What is the least visited state in the US? How many states have at least 5 neighboring states? Which state is touched by the most states? Which state has the fewest border states? Which states border the most other states? How many states touch Illinois? Which state has longest international border? What is the only state that borders only one other state? What 3 states can you be in at once? Which US state has the most bordering states? What are the 52 states of USA? What two states can you be in at the same time? Which is the smallest state in?
question	QALD2_tr-22	In country is the Limerick Lake
question	QALD2_tr-23	Will Disney plus have TV shows? What was the Sunday night Disney movie called? When was the wonderful world of Disney on TV? When did the wonderful world of Disney end? What was Walt Disney's first TV show? What was the longest running Disney show? What Disney TV shows are on Netflix? Is Disney a monopoly? Does Disney own Harry Potter? How many devices can you have Disney plus on? What TV shows are owned by Disney? How do I watch Disney plus on my smart TV? Is there a Disney Plus app? What's coming to Disney plus in 2020?
question	QALD2_tr-29	What awards has Julian Assange won? What is Julian Assange's real name? What is Assange accused of? Why is Assange at the Ecuadorian embassy? When did WikiLeaks release DNC emails? Where did Julian Assange go to school? Who leaked WikiLeaks? What is Julian Assange's nationality? Is Julian Assange married? How old is Julian Assange? Is Wikipedia linked to WikiLeaks? Has anyone died from WikiLeaks? What releases WikiLeaks?
question	QALD2_tr-3	Who is Chelsea Clinton's daughter? How old was Chelsea Clinton when her father was president? Why did Bill Clinton get impeached? Is DeWitt Clinton related to Bill Clinton? What is Hillary Clinton's campaign slogan? Who is Chelsea Clinton Mezvinsky father in law? What does Chelsea Clinton husband do for a living? Who is Chelsea Clinton's mother in law? Who is Chelsea Clinton married to? What ethnicity is Bill Clinton? What religion is Chelsea Clinton raising her children? Is Bill Clinton a Rhodes Scholar? How old is Chelsea Clinton now?
question	QALD2_tr-31	What is a typical Czech breakfast? How much do you tip in Prague? How much money should I take to Prague for 4 days? How much does a meal cost in Czech Republic? What's the best currency to take to Prague? Is Prague cheap for food and drink? Is Prague expensive for tourists? Is Prague dangerous at night? Is food expensive in Prague? What is famous to buy in Prague? Can you use dollars in Prague? How much money do I need per day in Prague? What is the money in Prague called? How much does a meal cost in Prague?
question	QALD2_tr-32	Has any country left the EU? Does the Lisbon Treaty require the UK to adopt the euro? Which countries in Europe do not use the euro? Will the euro collapse? Where do I buy euros? What is the most stable currency? Why does the UK not use euro? Why is Norway not in the EU? Which countries in Europe besides Germany have adopted the euro? Do all EU countries have to adopt the euro? Which country has adopted the euro as its currency? Why does Sweden not use euro? Why Denmark does not use euro? Can I use 500 euro note in Europe?
question	QALD2_tr-36	What sea does the Yenisei River flow into? Why is the Yenisei River important? Where is largest river in the world? Is Yenisey the longest river? What city is located on the bank of the Yenisei River? What is the source of the Yenisei River? Where does the Yenisei River begin and end? Who discovered the Yenisei River? Does the Volga river freeze? How long is the river Yenisei? What region of grasslands filled with lakes and swamps runs from the Ural Mountains to the Yenisey River? What is the first river in the world? What is the Lena River used for? What animals live in the Yenisei River?
question	QALD2_tr-4	How far is the Statue of Liberty from Brooklyn Bridge? Is it worth walking over Brooklyn Bridge? Are there any free standing houses in Manhattan? What is the name of the bridge next to the Brooklyn Bridge? Can you survive jumping off the Brooklyn Bridge? What does the Brooklyn Bridge represent? What was the first thing to cross the Brooklyn Bridge? How much does it cost to cross the Brooklyn Bridge? How safe is the Brooklyn Bridge? Is there a guy buried in the Brooklyn Bridge? Is it free to walk across the Brooklyn Bridge? What is so special about the Brooklyn Bridge? What obstacles does the Brooklyn Bridge cross? Why is the Brooklyn Bridge so famous?
question	QALD2_tr-41	Is Real Madrid in Spain? What are the two most successful soccer teams in Spain? Why is soccer so popular in Spain? What dance is Spain known for? Who has won La Liga most? Which club is the richest in the world? What do they call soccer in Spain? Which club has most trophies in Spain? Who has the highest trophy in England? What is the best soccer team in Spain? Who is the best Spanish soccer player? Who is the most successful club in Spain? Which club has the highest fans in the world? How many soccer clubs are there in Spain?
question	QALD2_tr-42	Who introduced English in the Philippines? Is Philippines a Hispanic country? Who made the Filipino language? How many languages in the Philippines are officially recognized? What is the difference between Tagalog and Filipino? What is Philippines first language? Why is Filipino spelled with an F? Is Filipino a noun? When did English become the official language of the Philippines? Who is the father of Filipino language? Is English the official language of the Philippines? Where did Filipino come from? What is the language of USA? Is Filipino a race?
question	QALD2_tr-43	Does New York have a mayor? How long is NYC mayor term? Who is the first lady of New York City? How many votes did Deblasio get? How many mayors does NY have? Who is running for NYC Comptroller? Who is running for NYC mayor in 2021? Who will be next mayor of NYC? How often do you vote for mayor? Who were the mayors of New York? Who is the deputy mayor of New York City? Who was the last Republican mayor of New York? Who were the last 5 mayors of New York City? Which NYC mayor cleaned up the city?
