query	217	camcorder buy a dvd camcorder	product
query	218	central heating replace	product
query	219	chardonnay indicate popularity	product
query	220	eye shadow remove mascara	product
query	221	eyelash extensions put on fake eyelash	product
query	222	lacquer use acrylic paint	product
query	223	lockheed c-5 galaxy make	vehicle
query	224	mason jar hold tea	product
query	225	refrigerator freeze	product
query	226	submarine sandwich look for the recipe	product
query	227	volkswagen passat remove the door panel	car
query	228	apple cider drink	product
query	229	labrador retriever keep	thing
query	230	track your health using android	ucl
query	231	trade stocks online	ucl
query	232	sell a house online	ucl
query	233	send an email using gmail	ucl
query	234	sell furniture online	ucl
query	235	sell photos online	ucl
query	236	buy eyeglasses online	ucl
query	237	use google maps	ucl
query	238	check traffic on google maps	ucl
query	239	call an ambulance	ucl
query	240	download online games	ucl
query	241	add a card to google pay	ucl
query	242	send money online	ucl
query	243	remove a card from google pay	ucl
query	244	book restaurant reservations	ucl
query	245	use google translate	ucl
query	246	obtain a copy of your high school diploma	ucl
query	247	set up a fundraising event	ucl
query	248	pair food and beer	ucl
query	249	calculate your body age	ucl
query	250	buy movie tickets online	ucl
query	251	book a train ticket online	ucl
query	252	organize appointments on your android	ucl
query	253	use uber	ucl
query	254	listen to music online	ucl
query	255	set an alarm on android	ucl
query	256	text message online	ucl
query	257	check the weather online using the weather channel	ucl
query	258	do your grocery shopping online	ucl
query	259	sell a car online	ucl
query	260	make an apple store appointment	ucl
query	261	buy shoes online	ucl
query	262	apply for a small personal loan online	ucl
query	263	enroll in an online school	ucl
query	264	order pizza online	ucl
query	265	track a dhl parcel	ucl
query	266	organize a conference	ucl
query	267	list an apartment on airbnb	ucl
query	268	return products purchased online	ucl
query	269	check the amount of money in a user's bank account	dst
query	270	transfer money from one bank account to another user's account	dst
query	271	find a bus journey for a given pair of cities	dst
query	272	buy tickets for a bus journey	dst
query	273	find a bus itinerary between cities for a given date	dst
query	274	buy tickets for a bus itinerary	dst
query	275	get list of all calendar events for the user on a given day	dst
query	276	get a list of available times for the user on a given day	dst
query	277	add event to the user's calendar	dst
query	278	find events in a given city	dst
query	279	buy tickets for an event	dst
query	280	find concerts and games happening in your area	dst
query	281	get dates on which a given event is taking place	dst
query	282	search for one-way flights to a destination	dst
query	283	search for round-trip flights to a destination	dst
query	284	reserve a one-way flight	dst
query	285	reserve a round-trip flight	dst
query	286	search for a one way flight with your set of preferences	dst
query	287	search for round trip flights with your set of preferences	dst
query	288	find an apartment in a city for a given number of bedrooms	dst
query	289	schedule a visit for a given property on a particular date	dst
query	290	reserve a selected hotel for given dates	dst
query	291	find a hotel at a given location	dst
query	292	book the selected house for given dates and number of adults	dst
query	293	find a house at a given location	dst
query	294	search for a hotel based on location	dst
query	295	find movies by genre and optionally director	dst
query	296	play the selected movie	dst
query	297	buy movie tickets for a particular show	dst
query	298	search for movies by location, genre or other attributes	dst
query	299	get show times for a movie at a location on a given date	dst
query	300	search for a song	dst
query	301	play the selected song on the device	dst
query	302	search for a song based on the name and optionally other attributes	dst
query	303	play a song by its name and optionally artist	dst
query	304	search for available rental cars by city and date	dst
query	305	reserve car rental for given dates and location	dst
query	306	see available cars for rental in a particular city and a date	dst
query	307	reserve a rental car for specified pickup location and dates	dst
query	308	reserve a table at a restaurant	dst
query	309	find a restaurant of a particular cuisine in a city	dst
query	310	call a taxi to head to a given destination	dst
query	311	book a cab for any destination, number of seats and ride type	dst
query	312	book an appointment at a hair stylist	dst
query	313	search for a hair stylist by city and optionally other attributes	dst
query	314	book an appointment at a dentist for a given time and date	dst
query	315	find a dentist by location and optionally by services offered	dst
query	316	book an appointment with a specific doctor for the given date and time	dst
query	317	find a medical service provider based on their location and speciality	dst
query	318	browse attractions in a given city	dst
query	319	get the weather of a certain location on a date	dst
query	320	set a new alarm	dst
query	321	get the balance of an account	dst
query	322	transfer money to another user	dst
query	323	search for one-way flights to the destination of choice	dst
query	324	search for round-trip flights to the destination of choice	dst
query	325	reserve rooms at a selected place for given dates	dst
query	326	look for accommodation in a city of choice	dst
query	327	find movies to watch by genre and, optionally, director or actors	dst
query	328	rent a movie to watch, with optional subtitles	dst
query	329	discover movies by genre, director and actors	dst
query	330	make a table reservation at a restaurant	dst
query	331	find restaurants by location and by category	dst
query	332	make a reservation with the therapist based on user's wish	dst
query	333	discover therapist according to user's conditions	dst
query	334	search for a bus itinerary between two places on a certain date	dst
query	335	purchase the bus tickets	dst
query	336	find cultural events - concerts and plays - happening in a city	dst
query	337	buy tickets for a cultural event and date in a given city	dst
query	338	search for one way flights to the destination	dst
query	339	search for roundtrip flights for the trip	dst
query	340	search for a property to rent or buy in a given city	dst
query	341	schedule a visit to a property on a given date	dst
query	342	explore movies online based on your preferences	dst
query	343	watch the movie instantly online with your preferred subtitles	dst
query	344	send your location to a contact	dst
query	345	find out interesting movies that you like	dst
query	346	play the music	dst
query	347	discover songs matching your taste	dst
query	348	request payment from someone	dst
query	349	send money to your friends	dst
query	350	discover cars available for rent in a certain location and period	dst
query	351	make a rental car reservation	dst
query	352	reserve tickets for train journey	dst
query	353	find trains to a given destination city	dst
