query	INEX_LD-20120312	tango is a partner dance, and social dance that originated in the 1880s along the r o de la plata, the natural border between argentina and uruguay.  it was born in the impoverished port areas of these countries, where natives mixed with slave and european immigrant populations. the tango is the result of a combination of the german waltz, czech polka, polish mazurka, and bohemian schottische with the spanish cuban habanera, african candombe, and argentinian milonga. the tango was frequently practiced in the brothels and bars of ports, where business owners employed bands to entertain their patrons with music. the tango then spread to the rest of the world. many variations of this dance currently exist around the world. on august 31, 2009, unesco approved a joint proposal by argentina and uruguay to include the tango in the unesco intangible cultural heritage lists.  
query	INEX_LD-20120322	tango is a style of music in 24 or 44 time that originated among european immigrant populations of argentina and uruguay  collectively, the  rioplatenses  . it is traditionally played on a solo guitar, guitar duo, or an ensemble, known as the orquesta t pica, which includes at least two violins, flute, piano, double bass, and at least two bandone ns. sometimes guitars and a clarinet join the ensemble. tango may be purely instrumental or may include a vocalist. tango music and dance have become popular throughout the world.
query	INEX_LD-20120331	argentine tango is a musical genre and accompanying social dance originating at the end of the 19th century in the suburbs of buenos aires  and montevideo. it typically has a 24 or 44 rhythmic time signature, and two or three parts repeating in patterns such as abab or abcac. its lyrics are marked by nostalgia, sadness, and laments for lost love. the typical orchestra  has several melodic instruments and is given a distinctive air by the small button accordion called the bandoneon. it has continued to grow in popularity and spread internationally, adding modern elements without replacing the older ones. among its leading figures are the singer and songwriter carlos gardel and composers performers francisco canaro, juan d arienzo, carlos di sarli, osvaldo pugliese, and  stor piazzolla.
query	INEX_LD-20120332	tango, a distinctive tango dance and the corresponding musical style of tango music, began in the working class port neighborhoods of montevideo  uruguay  and buenos aires  argentina   on both sides of the rio de la plata.
query	INEX_LD-2012303	coccidioidomycosis  , kok sid ee oy doh my koh sis , commonly known as cocci, valley fever, as well as california fever, desert rheumatism, and san joaquin valley fever, is a mammalian fungal disease caused by coccidioides immitis or coccidioides posadasii. coccidioidomycosis is endemic in certain parts of the us in arizona, california, nevada, new mexico, texas, utah, and northern mexico.c. immitis is a dimorphic saprophytic fungus that grows as a mycelium in the soil and produces a spherule form in the host organism. it resides in the soil in certain parts of the southwestern united states, most notably in california and arizona. it is also commonly found in northern mexico, and parts of central and south america. c. immitis is dormant during long dry spells, then develops as a mold with long filaments that break off into airborne spores when it rains.  the spores, known as arthroconidia, are swept into the air by disruption of the soil, such as during construction, farming, or an earthquake. windstorms may also cause epidemics far from endemic areas.  in december 1977, a windstorm in an endemic area around arvin, california led to several hundred cases, including deaths, in non endemic areas hundreds of miles away.coccidioidomycosis is a common cause of community acquired pneumonia in the endemic areas of the united states. infections usually occur due to inhalation of the arthroconidial spores after soil disruption. the disease is not contagious. in some cases the infection may recur or become chronic.  
query	INEX_LD-2012307	millard fillmore  january 7, 1800   march 8, 1874  was the 13th president of the united states  1850 1853 , and the last to be a member of the whig party while in the white house. a former u.s. representative from new york, fillmore was elected the nation s 12th vice president in 1848, and succeeded to the presidency in july 1850 upon the death of president zachary taylor. he was instrumental in the passing of the compromise of 1850, a bargain that led to a brief truce in the battle over slavery. he failed to win the whig nomination for president in 1852  he gained the endorsement of the nativist know nothing party four years later, finishing third in the 1856 presidential election. fillmore was born into poverty in the finger lakes area of new york state his parents were tenant farmers during his formative years. though he had little formal schooling, he rose from poverty through diligent study and became a successful attorney. he became prominent in the buffalo area as an attorney and politician, and was elected to the new york assembly in 1828, and to the u.s. house of representatives in 1832. initially, he belonged to the anti masonic party, but became a whig as the party formed in the mid 1830s  he was a rival for state party leadership with editor thurlow weed and weed s prot g , william h. seward. throughout his career, fillmore declared slavery an evil, but one beyond the powers of the federal government, whereas seward was not only openly hostile to slavery, he argued that the federal government had a role to play in ending it. fillmore was an unsuccessful candidate for speaker of the house when the whigs took control of the chamber in 1841 but was made ways and means committee chairman. defeated in bids for the whig nomination for vice president in 1844, and for new york governor the same year, fillmore was elected comptroller of new york in 1847, the first to hold that post by direct election. as vice president, fillmore was largely ignored by taylor, even in the dispensing of patronage in new york, on which taylor consulted weed and seward. in his capacity as president of the senate, however, he presided over angry debates there as congress decided whether to allow slavery in the mexican cession. fillmore supported henry clay s omnibus bill  the basis of the 1850 compromise  though taylor did not. upon becoming president in july 1850, fillmore dismissed taylor s cabinet and pushed congress to pass the compromise. the fugitive slave act, expediting the return of escaped slaves to those who claimed ownership, was a controversial part of the compromise. fillmore felt himself duty bound to enforce it, though it damaged his popularity and also the whig party, which was torn north from south. in foreign policy fillmore supported u.s. navy expeditions to open trade in japan, opposed french designs on hawaii, and was embarrassed by narciso l pez s filibuster expeditions to cuba. he sought election to a full term in 1852 but was passed over by the whigs in favor of winfield scott. as the whig party broke up after fillmore s presidency, many in fillmore s conservative wing joined the know nothings, forming the american party. in his 1856 candidacy as that party s nominee fillmore had little to say about immigration, focusing instead on the preservation of the union, and won only maryland. fillmore was active in many civic endeavors he helped in founding the university of buffalo and served as its first chancellor. during the american civil war, fillmore denounced secession and agreed that the union must be maintained by force if necessary, but was critical of the war policies of abraham lincoln. after peace was restored, he supported the reconstruction policies of president andrew johnson. though he is largely obscure today, fillmore has been praised by some for his foreign policy, and criticized by others for his enforcement of the fugitive slave act and his association with the know nothings.
query	INEX_LD-2012311	 woman  is a song written and performed by john lennon from his 1980 album double fantasy. the track was chosen by lennon to be the second single released from the double fantasy album, and it was the first lennon single issued after his murder on 8 december 1980. the b side of the single is ono s song  beautiful boys .lennon wrote  woman  as an ode to his wife yoko ono, and to all women. the track begins with lennon whispering,  for the other half of the sky ... , a paraphrase of a chinese proverb, once used by mao zedong.
query	INEX_LD-2012315	manila    tagalog  maynil , pronounced  maj nila   , officially the city of manila  tagalog  lungsod ng maynil   lu  sod n   maj nila   , is the capital of the philippines and a highly urbanized city. it is the most densely populated city proper in the world as of 2018. it was the first chartered city by virtue of the philippine commission act 183 on july 31, 1901 and gained autonomy with the passage of republic act no. 409 or the  revised charter of the city of manila  on june 18, 1949. manila, alongside mexico city and madrid are considered the world s original set of global cities due to manila s commercial networks being the first to traverse the pacific ocean, thus connecting asia with the spanish americas, marking the first time in world history when an uninterrupted chain of trade routes circled the planet. manila is also the second most natural disaster afflicted capital city in the world next to tokyo, yet it is simultaneously among the most populous and fastest growing cities in southeast asia.the spanish city of manila was founded on june 24, 1571, by spanish conquistador miguel l pez de legazpi. the date is regarded as the city s official founding date  however, a settlement has already existed dating back as far as 1258. manila was also the seat of power for most of the country s colonial rulers. it is home to many historic sites, some of which were built during the 16th century. manila has many of the philippines  firsts, including the first university  1590 , light station  1642 , lighthouse tower  1846 , water system  1878 , hotel  1889 , electricity  1895 , oceanarium  1913 , stock exchange  1927 , flyover  1930s , zoo  1959 , pedestrian underpass  1960 , science high school  1963 , city run university  1965 , city run hospital  1969 , and rapid transit system  1984  also considered as the first rapid transit system in southeast asia .the term  manila  is commonly used to refer to the whole metropolitan area, the greater metropolitan area or the city proper.  the officially defined metropolitan area called metro manila, the capital region of the philippines, includes the much larger quezon city and the makati central business district. it is the most populous region of the country, one of the most populous urban areas in the world, and is one of the wealthiest regions in southeast asia. the city proper is home to 1,780,148 people in 2015, and is the historic core of a built up area that extends well beyond its administrative limits. with 71,263 people per square kilometer, manila is also the most densely populated city proper in the world.the city is located on the eastern shores of manila bay. the pasig river flows through the middle of the city, dividing it into the north and south sections. manila is made up of 16 administrative districts  binondo, ermita, intramuros, malate, paco, pandacan, port area, quiapo, sampaloc, san andres, san miguel, san nicolas, santa ana, santa cruz, santa mesa and tondo, while it is divided into six districts for its representation in congress and the election of the city council members. in 2016, the globalization and world cities research network listed manila as an  alpha    global city, while the global financial centres index ranks manila 97th in the world.
query	INEX_LD-2012321	sir thomas stamford bingley raffles, frs  6 july 1781   5 july 1826  was a british statesman, lieutenant governor of the dutch east indies  1811 1816  and lieutenant governor of bencoolen  1818 1824 , best known for his founding of modern singapore and the british malaya. he was heavily involved in the conquest of the indonesian island of java from dutch and french military forces during the napoleonic wars and contributed to the expansion of the british empire. he also wrote the history of java  1817 .
query	INEX_LD-2012325	james gillespie blaine  january 31, 1830   january 27, 1893  was an american statesman and republican politician who represented maine in the u.s. house of representatives from 1863 to 1876, serving as speaker of the u.s. house of representatives from 1869 to 1875, and then in the united states senate from 1876 to 1881. blaine twice served as secretary of state  1881, 1889 1892 , one of only two persons to hold the position under three separate presidents  the other being daniel webster , and unsuccessfully sought the republican nomination for president in 1876 and 1880 before being nominated in 1884. in the general election, he was narrowly defeated by democrat grover cleveland. blaine was one of the late 19th century s leading republicans and champion of the moderate reformist faction of the party known as the  half breeds . blaine was born in the western pennsylvania town of west brownsville and after college moved to maine, where he became a newspaper editor. nicknamed  the magnetic man , he was a charismatic speaker in an era that prized oratory.  he began his political career as an early supporter of abraham lincoln and the union war effort in the american civil war. in reconstruction, blaine was a supporter of black suffrage, but opposed some of the more coercive measures of the radical republicans. initially a protectionist, he later worked for a reduction in the tariff and an expansion of american trade with foreign countries.  railroad promotion and construction were important issues in his time, and as a result of his interest and support, blaine was widely suspected of corruption in the awarding of railroad charters, especially with the emergence of the mulligan letters  these allegations plagued his 1884 presidential candidacy. as secretary of state, blaine was a transitional figure, marking the end of an isolationist era in foreign policy and foreshadowing the rise of the american century that would begin with the spanish american war.  his efforts at expanding the united states  trade and influence began the shift to a more active american foreign policy.  blaine was a pioneer of tariff reciprocity and urged greater involvement in latin american affairs.  an expansionist, blaine s policies would lead in less than a decade to the establishment of the united states  acquisition of pacific colonies and dominance of the caribbean.
query	INEX_LD-2012329	the kr na or krona  sometimes called icelandic crown  sign  kr  code  isk  is the currency of iceland. iceland is the second smallest country by population, after the seychelles, to have its own currency and monetary policy.
query	INEX_LD-2012333	Prime minister Canada nicknamed Silver Tongued Laurier longest unbroken term
query	INEX_LD-2012336	the territory of papua comprised the southeastern quarter of the island of new guinea from 1883 to 1975. in 1883, the government of queensland annexed this territory for the british empire. the united kingdom government refused to ratify the annexation but in 1884 a protectorate was proclaimed over the territory, then called  british new guinea . there is a certain ambiguity about the exact date on which the entire territory was annexed by the british. the papua act 1905 recites that this happened  on or about  4 september 1888. on 18 march 1902, the territory was placed under the authority of the commonwealth of australia. resolutions of acceptance were passed by the commonwealth parliament, who accepted the territory under the name of papua.in 1949, the territory and the territory of new guinea were established in an administrative union by the name of the territory of papua and new guinea. that administrative union was renamed as papua new guinea in 1971. notwithstanding that it was part of an administrative union, the territory of papua at all times retained a distinct legal status and identity  it was a possession of the crown whereas the territory of new guinea was initially a league of nations mandate territory and subsequently a united nations trust territory. this important legal and political distinction remained until the advent of the independent state of papua new guinea in 1975. papua made up roughly half  mainly southern  of the current day papua new guinea and contained the territory s capital, port moresby, which then became the capital of the independent country.
query	INEX_LD-2012337	the 1953 waco tornado outbreak was a series of at least 33 tornadoes occurring in 10 different u.s. states on may 9 11, 1953. tornadoes appeared daily from minnesota in the north to texas in the south. the strongest and deadliest tornado of the severe weather event was a powerful f5 on the fujita scale. it struck waco, texas, on may 11, causing 114 of the 144 deaths in the outbreak. alongside the 1902 tornado in goliad, it was the deadliest tornado in texas history and is the eleventh deadliest tornado in u.s. history. the tornado s winds demolished more than 600 houses, 1,000 other structures, and over 2,000 vehicles. nearly 600 injuries occurred, and many survivors had to wait more than 14 hours for rescue. the destruction dispelled a myth that the geography of the region spared waco from tornadoes, and along with other deadly tornadoes in 1953, the waco disaster was a catalyst for advances in understanding the link between tornadoes and radar detected hook echoes. it also generated support for improved civil defense systems, the formation of weather radar networks, and improved communications between stakeholders such as meteorologists, local officials, and the public. the waco tornado was not the only deadly and damaging tornado in the outbreak sequence. on the same day as the waco disaster, a high end f4 tornado struck the texas city of san angelo, causing catastrophic damage, killing 13 people, and injuring more than 150. the tornado swept away numerous homes and damaged a school, but students inside escaped serious injuries. on may 9, a long tracked f3 tornado destroyed a large swath of hebron, nebraska, and killed five people in the area. the following day, may 10, featured numerous, often long tracked and intense tornado families across the states of iowa, minnesota, and wisconsin. two families on nearly parallel paths traveled more than 100 miles  160 km  each and killed a combined total of six people, mostly in wisconsin. at least one of the tornado families reached f4 intensity in wisconsin. two other f4 tornadoes also struck iowa. additionally, a relatively moderate tornado of f2 intensity caused significant loss of life in a shack in minnesota, killing six people. although 33 tornadoes were officially registered from may 9 11, others likely occurred but either went undetected or were not officially documented.  
query	INEX_LD-2012339	this is a comprehensive list of awards, honours and other recognitions bestowed on nelson mandela. mandela received more than 260 awards over 40 years, most notably the nobel peace prize in 1993. from 1994 to 1999, mandela was president of south africa. he was the first such african to be elected in fully representative democratic polls. before his presidency, mandela was an anti apartheid activist and leader of the african national congress and its armed wing umkhonto we sizwe. he spent 27 years in prison, much of it in a cell on robben island. the rest of his incarceration was in pollsmoor prison, on convictions for crimes that included sabotage committed while he spearheaded the struggle against apartheid. following his release from prison on 11 february 1990, his advocacy of a policy of reconciliation and negotiation helped lead the transition to multi racial democracy in south africa. since the end of apartheid, he was widely praised, even by former opponents. mandela died on 5 december 2013, a celebrated elder statesman who continued to voice his opinion on topical issues. in south africa he was often known as madiba, an aristocratic title adopted by the elderly members of the royal clan that he belongs to. this title has come to be synonymous with nelson mandela.
query	INEX_LD-2012345	john fitzgerald kennedy, the 35th president of the united states, was assassinated on november 22, 1963, at 12 30 p.m. central standard time in dallas, texas, while riding in a presidential motorcade through dealey plaza. kennedy was riding with his wife jacqueline, texas governor john connally, and connally s wife nellie when he was fatally shot by former u.s. marine lee harvey oswald firing in ambush from a nearby building. governor connally was seriously wounded in the attack. the motorcade rushed to parkland memorial hospital where president kennedy was pronounced dead about 30 minutes after the shooting  connally recovered. oswald was arrested by the dallas police department 70 minutes after the initial shooting. oswald was charged under texas state law with the murder of kennedy, as well as that of dallas policeman j. d. tippit, who had been fatally shot a short time after the assassination. at 11 21 a.m. november 24, 1963, as live television cameras were covering his transfer from the city jail to the county jail, oswald was fatally shot in the basement of dallas police headquarters by dallas nightclub operator jack ruby. oswald was taken to parkland memorial hospital where he soon died. ruby was convicted of oswald s murder, though it was later overturned on appeal, and ruby died in prison in 1967 while awaiting a new trial. after a 10 month investigation, the warren commission concluded that oswald assassinated kennedy, that oswald had acted entirely alone, and that ruby had acted alone in killing oswald. kennedy was the eighth and most recent us president to die in office, and the fourth  following lincoln, garfield, and mckinley  to be assassinated. vice president lyndon b. johnson automatically assumed the presidency upon kennedy s death.a later investigation, the united states house select committee on assassinations  hsca  agreed with the warren commission that the injuries that kennedy and connally sustained were caused by oswald s three rifle shots, but they also concluded that kennedy was  probably assassinated as a result of a conspiracy  as analysis of a dictabelt audio recording pointed to the existence of an additional gunshot and therefore  ... a high probability that two gunmen fired at  the  president . the committee was not able to identify any individuals or groups involved with the possible conspiracy. in addition, the hsca found that the original federal investigations were  seriously flawed  with respect to information sharing and the possibility of conspiracy. as recommended by the hsca, the dictabelt evidence suggesting conspiracy was subsequently re examined and rejected. it was determined that the dictabelt recorded different gunshots which were fired at another location in dallas and at a different time which was not related to the assassination.in light of the investigative reports determining that  reliable acoustic data do not support a conclusion that there was a second gunman , the u.s. justice department concluded active investigations and stated  that no persuasive evidence can be identified to support the theory of a conspiracy in ... the assassination of president kennedy . however, kennedy s assassination is still the subject of widespread debate and has spawned numerous conspiracy theories and alternative scenarios. polls conducted from 1966 to 2004 found that up to 80 percent of americans suspected that there was a plot or cover up.
